Date,Project,Folder,Org ID,Org Type,Consumption (IPUs)
2025-08-20T00:00:00Z,CLIENTE_GOLDEN_RECORD,SIOP PORTO TIPLAM,0Nlc01DYHHse7SsRKVb76p,Production,0.000000000000
2025-08-20T00:00:00Z,CLIENTE_GOLDEN_RECORD,SIOP TERMINAIS,0Nlc01DYHHse7SsRKVb76p,Production,0.000000000000
2025-08-20T00:00:00Z,CLIENTE_QUALIDADE-STAGING,PNE - Cliente,0Nlc01DYHHse7SsRKVb76p,Production,0.032405260000
2025-08-20T00:00:00Z,CLIENTE_QUALIDADE-STAGING,Salesforce - Cliente,0Nlc01DYHHse7SsRKVb76p,Production,0.428839020000
2025-08-20T00:00:00Z,CLIENTE_QUALIDADE-STAGING,SIOP ADM - Cliente,0Nlc01DYHHse7SsRKVb76p,Production,0.010555640000
2025-08-20T00:00:00Z,CLIENTE_QUALIDADE-STAGING,SIOP PORTOS - Cliente,0Nlc01DYHHse7SsRKVb76p,Production,0.012983840000
2025-08-20T00:00:00Z,CLIENTE_REPLICA,PNE,0Nlc01DYHHse7SsRKVb76p,Production,0.080710880000
2025-08-20T00:00:00Z,CLIENTE_REPLICA,SIOP Portos Geral,0Nlc01DYHHse7SsRKVb76p,Production,0.110488640000
2025-08-20T00:00:00Z,CLIENTE_REPLICA,SIOP Portos Tiplam,0Nlc01DYHHse7SsRKVb76p,Production,0.118488640000
2025-08-20T00:00:00Z,CLIENTE_REPLICA,SIOP Terminais,0Nlc01DYHHse7SsRKVb76p,Production,0.034399840000
