Task ID,Task Name,Task Object Name,Task Type,Task Run ID,Project Name,Folder Name,Org ID,Environment ID,Environment,Cores Used,Start Time,End Time,Status,Metered Value,Audit Time,OBM Task Time(s)
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4713,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-16 15:09:09.0,2025-07-16 15:09:15.0,SUCCESS,0.001667,2025-07-16 15:09:15.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4867,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.11597680463907219,2025-07-16 15:50:46.0,2025-07-16 16:09:38.0,SUCCESS,0.314444,2025-07-16 16:09:44.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4714,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-16 16:09:38.0,2025-07-16 16:09:44.0,SUCCESS,0.001667,2025-07-16 16:09:44.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4868,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.11797640471905618,2025-07-16 16:50:46.0,2025-07-16 17:08:48.0,SUCCESS,0.300556,2025-07-16 17:08:54.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4715,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-16 17:08:48.0,2025-07-16 17:08:54.0,SUCCESS,0.001667,2025-07-16 17:08:54.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4869,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.14997000599880023,2025-07-16 17:50:46.0,2025-07-16 18:10:32.0,SUCCESS,0.329444,2025-07-16 18:10:39.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4716,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-16 18:10:32.0,2025-07-16 18:10:39.0,SUCCESS,0.001944,2025-07-16 18:10:39.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4870,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.14597080583883223,2025-07-16 18:50:46.0,2025-07-16 19:08:18.0,SUCCESS,0.292222,2025-07-16 19:08:24.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4717,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-16 19:08:18.0,2025-07-16 19:08:24.0,SUCCESS,0.001667,2025-07-16 19:08:24.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4871,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.144,2025-07-16 19:50:46.0,2025-07-16 20:07:32.0,SUCCESS,0.279444,2025-07-16 20:07:38.0,0
