Meter ID,Meter Name,Date,Asset Name,Asset Type,Project,Folder,Org ID,Org Type,Environment Name,Environment Type,Tier,IPU Per Unit,Usage,Consumption (IPUs)
5hflTd89LojbuPtkRvPd8o,Catalog Records,2025-10-21T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 500000.000,0.830000,143291.000000000000,1.189315300000
5hflTd89LojbuPtkRvPd8o,Catalog Records,2025-10-20T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 500000.000,0.830000,143291.000000000000,1.189315300000
5hflTd89LojbuPtkRvPd8o,Catalog Records,2025-10-19T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 500000.000,0.830000,143291.000000000000,1.189315300000
5hflTd89LojbuPtkRvPd8o,Catalog Records,2025-10-18T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 500000.000,0.830000,143291.000000000000,1.189315300000
5hflTd89LojbuPtkRvPd8o,Catalog Records,2025-10-17T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 500000.000,0.830000,143291.000000000000,1.189315300000
5hflTd89LojbuPtkRvPd8o,Catalog Records,2025-10-16T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 500000.000,0.830000,143291.000000000000,1.189315300000
5hflTd89LojbuPtkRvPd8o,Catalog Records,2025-10-15T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 500000.000,0.830000,143291.000000000000,1.189315300000
5hflTd89LojbuPtkRvPd8o,Catalog Records,2025-10-14T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 500000.000,0.830000,143291.000000000000,1.189315300000
5hflTd89LojbuPtkRvPd8o,Catalog Records,2025-10-13T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 500000.000,0.830000,143291.000000000000,1.189315300000
5hflTd89LojbuPtkRvPd8o,Catalog Records,2025-10-12T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 500000.000,0.830000,143291.000000000000,1.189315300000
5hflTd89LojbuPtkRvPd8o,Catalog Records,2025-10-11T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 500000.000,0.830000,143291.000000000000,1.189315300000
5hflTd89LojbuPtkRvPd8o,Catalog Records,2025-10-10T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 500000.000,0.830000,143291.000000000000,1.189315300000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-11-09T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-11-08T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-11-07T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-11-06T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-11-05T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-11-04T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-11-03T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-11-02T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-11-01T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-10-31T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-10-30T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-10-29T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-10-28T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-10-27T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-10-26T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-10-25T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-10-24T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-10-23T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-10-22T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-10-21T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-10-20T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-10-19T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-10-18T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-10-17T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-10-16T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-10-15T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-10-14T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-10-13T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-10-12T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-10-11T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-10-10T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,environmentId,Cloud Hosted Service,0.000 - 40000.000,9.500000,250.000000000000,0.237500000000
1XzBBPzFTAlk77lGUvVPIS,Scanner Execution,2025-11-07T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,Serverless,Serverless,0.000 +,0.320000,0.003776839167,0.001208588533
1XzBBPzFTAlk77lGUvVPIS,Scanner Execution,2025-10-31T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,Serverless,Serverless,0.000 +,0.320000,0.004404361111,0.001409395556
1XzBBPzFTAlk77lGUvVPIS,Scanner Execution,2025-10-24T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,Serverless,Serverless,0.000 +,0.320000,0.153654765000,0.049169524800
1XzBBPzFTAlk77lGUvVPIS,Scanner Execution,2025-10-24T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,vmprdcdgc01,Secure Agent Group,0.000 +,0.320000,0.000638611111,0.000204355556
1XzBBPzFTAlk77lGUvVPIS,Scanner Execution,2025-10-17T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,Serverless,Serverless,0.000 +,0.320000,0.168135595556,0.053803390578
1XzBBPzFTAlk77lGUvVPIS,Scanner Execution,2025-10-17T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,vmprdcdgc01,Secure Agent Group,0.000 +,0.320000,0.000572222222,0.000183111111
1XzBBPzFTAlk77lGUvVPIS,Scanner Execution,2025-10-10T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,vmprdcdgc01,Secure Agent Group,0.000 +,0.320000,0.000571111111,0.000182755556
1XzBBPzFTAlk77lGUvVPIS,Scanner Execution,2025-10-10T00:00:00Z,null,null,null,null,3iIXLENg80KlHtUCJmWA8R,Production,Serverless,Serverless,0.000 +,0.320000,0.166360112778,0.053235236089
